dataset_source,session_id,turn_id,user_query,ability_domain,task_type,query_style,followup_type,emotion_tone,expected_memory_decision,expected_scope_behavior,difficulty,notes,quality_flag,source_batch,label_source,confidence,manual_reviewed,active_sections,scope_pred,topic_overlap,context_sim,tv_distance
generated_sessions,S0037,3,有什麼按摩口腔的方法嗎？,口腔動作,E 居家訓練,口語,技術詢問,期待,HYBRID,回歸口腔動作領域並提供具體按摩技術,Medium,轉向技術建議,OK,batch_S,gpt_initial_label,,,,,,,
generated_sessions,S0038,1,報告書提到小孩有「觸覺防禦」現象。,感覺統合,C 臨床觀察,正式,無,困惑,REFRESH,建立感統與觸覺防禦檢索脈絡,Low,首輪開啟,OK,batch_S,gpt_initial_label,,,,,,,
generated_sessions,S0038,2,那是不要給他玩沙坑比較好嗎？,感覺統合,F 融入日常,口語,活動調整,猶豫,HYBRID,保留感統脈絡並判斷日常活動適宜性,Medium,情境應用,OK,batch_S,gpt_initial_label,,,,,,,
generated_sessions,S0038,3,還是要多玩來讓他習慣？,感覺統合,E 居家訓練,簡短追問,策略辨析,焦慮,STAY,延續策略討論並釐清減敏與強迫的界線,Medium,策略釐清,OK,batch_S,gpt_initial_label,,,,,,,
generated_sessions,S0039,1,我想了解「認知功能」PR 50 是什麼意思？,認知功能,B 分數解讀,正式,無,平穩,REFRESH,建立認知領域與平均值標準脈絡,Low,分數解釋,OK,batch_S,gpt_initial_label,,,,,,,
generated_sessions,S0039,2,所以他在同年齡裡面算是中間囉？,認知功能,B 分數解讀,口語,確認結論,期待,STAY,延續認知分數脈絡並確認家長的解讀,Low,結論確認,OK,batch_S,gpt_initial_label,,,,,,,
generated_sessions,S0039,3,那為什麼口語表達只有 PR 5？,口語表達,B 分數解讀,口語,跨領域比較,焦慮,REFRESH,切換至口語表達領域並進行能力不均分析,Medium,跨領域對照,OK,batch_S,gpt_initial_label,,,,,,,
generated_sessions,S0040,1,關於「生活自理」，報告說他還不會自己如廁。,生活自理,C 臨床觀察,口語,無,憂心,REFRESH,建立生活自理與如廁訓練脈絡,Low,首輪開啟,OK,batch_S,gpt_initial_label,,,,,,,
generated_sessions,S0040,2,讀幼兒園小班一定要會自己上廁所嗎？,生活自理,J 學校合作,口語,規範詢問,焦慮,HYBRID,保留自理脈絡並延伸至校園規範討論,Medium,校園要求追問,OK,batch_S,gpt_initial_label,,,,,,,
generated_sessions,S0040,3,戒尿布有什麼小撇步？,生活自理,F 融入日常,口語,技巧詢問,積極,HYBRID,保留自理領域但切換至具體執行策略,Low,任務切換,OK,batch_S,gpt_initial_label,,,,,,,
generated_sessions,S0041,1,老師，報告的「精細動作」說他拿剪刀的手勢不對。,精細動作,C 臨床觀察,口語,無,困惑,REFRESH,建立精細動作與工具使用脈絡,Low,首輪開啟,OK,batch_S,gpt_initial_label,,,,,,,
generated_sessions,S0041,2,這會影響到他的手部肌肉發育嗎？,精細動作,C 臨床觀察,口語,因果追問,焦慮,STAY,延續精細動作脈絡並解釋肌肉與技巧關聯,Low,深度追問,OK,batch_S,gpt_initial_label,,,,,,,
generated_sessions,S0041,3,在家可以做什麼小運動加強？,粗大動作,E 居家訓練,簡短追問,任務切換,期待,HYBRID,保留精細動作領域但轉向居家加強策略,Low,任務切換,domain_normalized:精細動作->粗大動作,batch_S,gpt_initial_label,,,,,,,
generated_sessions,S0042,1,我想問「口語理解」提到的聽覺記憶力弱是什麼？,口語理解,C 臨床觀察,正式,無,困惑,REFRESH,建立語言理解與聽覺記憶檢索脈絡,Medium,術語解讀,OK,batch_S,gpt_initial_label,,,,,,,
generated_sessions,S0042,2,是因為他不專心嗎？,口語理解,C 臨床觀察,口語,成因推測,焦慮,STAY,延續聽覺記憶脈絡並釐清與專注力差異,Medium,成因澄清,OK,batch_S,gpt_initial_label,,,,,,,
generated_sessions,S0042,3,我們要怎麼跟他玩遊戲來練這個？,口語理解,E 居家訓練,口語,遊戲設計,積極,HYBRID,保留語言理解領域並切換至訓練遊戲設計,Medium,任務切換,OK,batch_S,gpt_initial_label,,,,,,,
generated_sessions,S0043,1,老師，報告說「粗大動作」有軀幹穩定度不佳的問題。,粗大動作,C 臨床觀察,正式,無,困惑,REFRESH,建立粗大動作與軀幹穩定性脈絡,Low,首輪開啟,OK,batch_S,gpt_initial_label,,,,,,,
generated_sessions,S0043,2,所以他坐的時候才老是歪歪斜斜的？,粗大動作,C 臨床觀察,口語,行為連結,驚訝,STAY,延續軀幹穩定議題並連結坐姿表現,Low,行為驗證,OK,batch_S,gpt_initial_label,,,,,,,
generated_sessions,S0043,3,有什麼推薦的坐椅嗎？,粗大動作,E 居家訓練,口語,工具詢問,期待,HYBRID,保留粗大動作領域但轉向輔具/工具建議,Medium,轉向外部工具,OK,batch_S,gpt_initial_label,,,,,,,
generated_sessions,S0044,1,我看到報告「社會適應」提到缺乏目光對視。,情緒行為與社會適應功能,C 臨床觀察,正式,無,焦慮,REFRESH,建立社會適應與目光接觸脈絡,Low,首輪開啟,OK,batch_S,gpt_initial_label,,,,,,,
generated_sessions,S0044,2,這是不是自閉症的特徵？,情緒行為與社會適應功能,C 臨床觀察,口語,診斷連結,焦慮,STAY,延續目光對視話題並解釋診斷指標關聯,Medium,診斷風險諮詢,OK,batch_S,gpt_initial_label,,,,,,,
generated_sessions,S0044,3,要怎麼訓練他看別人的眼睛？,情緒行為與社會適應功能,E 居家訓練,口語,策略詢問,期待,HYBRID,保留社會適應領域並轉向行為誘發策略,Medium,策略探討,OK,batch_S,gpt_initial_label,,,,,,,
generated_sessions,S0045,1,我想請教報告中「吞嚥功能」的液體控制問題。,吞嚥功能,C 臨床觀察,正式,無,憂心,REFRESH,建立吞嚥功能與液體控制脈絡,Medium,首輪開啟,OK,batch_S,gpt_initial_label,,,,,,,
generated_sessions,S0045,2,他喝水常嗆到就是因為這樣嗎？,吞嚥功能,C 臨床觀察,口語,行為連結,焦慮,STAY,延續液體控制話題並驗證嗆咳徵狀,Low,行為連結,OK,batch_S,gpt_initial_label,,,,,,,
generated_sessions,S0045,3,水裡要加增稠劑嗎？,吞嚥功能,F 融入日常,口語,照護策略,期待,HYBRID,保留吞嚥脈絡但切換至日常照護介入,Medium,介入方式詢問,OK,batch_S,gpt_initial_label,,,,,,,
generated_sessions,S0046,1,關於「口語表達」，報告說他構音省略音化嚴重。,口語表達,C 臨床觀察,正式,無,困惑,REFRESH,建立口語表達與構音現象脈絡,Medium,術語解釋,OK,batch_S,gpt_initial_label,,,,,,,
generated_sessions,S0046,2,就是「阿公」會說成「阿歐」那樣嗎？,口語表達,C 臨床觀察,口語,具體舉例,平穩,STAY,延續構音省略話題並確認語音特徵,Low,實例確認,OK,batch_S,gpt_initial_label,,,,,,,
generated_sessions,S0046,3,要一直糾正他的發音嗎？,口語表達,E 居家訓練,口語,教養策略,焦慮,HYBRID,保留口語表達領域但轉向家教應對策略,Medium,教養策略,OK,batch_S,gpt_initial_label,,,,,,,
generated_sessions,S0047,1,我想問「生活自理」提到的脫襪子技巧。,生活自理,C 臨床觀察,口語,無,平穩,REFRESH,建立生活自理與精細動作結合脈絡,Low,首輪開啟,OK,batch_S,gpt_initial_label,,,,,,,
generated_sessions,S0047,2,這年紀應該要會穿還是會脫？,生活自理,D 能力剖面,口語,發展順序,期待,STAY,延續自理領域並解釋發展先後順序,Medium,發展序列,OK,batch_S,gpt_initial_label,,,,,,,
generated_sessions,S0047,3,襪子選擇有關係嗎？,生活自理,F 融入日常,簡短追問,工具詢問,平穩,HYBRID,保留自理領域但切換至衣物選擇建議,Low,環境調整,OK,batch_S,gpt_initial_label,,,,,,,
generated_sessions,S0048,1,老師，報告的「感覺統合」說他有前庭覺過敏。,感覺統合,C 臨床觀察,正式,無,困惑,REFRESH,建立感統與前庭覺反應過度脈絡,Medium,術語解釋,OK,batch_S,gpt_initial_label,,,,,,,
generated_sessions,S0048,2,所以他才不敢玩鞦韆？,感覺統合,C 臨床觀察,口語,行為連結,驚訝,STAY,延續前庭覺脈絡並對應畏縮行為,Low,行為連結,OK,batch_S,gpt_initial_label,,,,,,,
generated_sessions,S0048,3,那要多去玩搖搖馬嗎？,感覺統合,E 居家訓練,口語,策略詢問,猶豫,HYBRID,保留感統領域但切換至活動選擇判斷,Medium,活動建議,OK,batch_S,gpt_initial_label,,,,,,,
generated_sessions,S0049,1,我想了解「認知功能」中排序能力的評估。,認知功能,C 臨床觀察,正式,無,平穩,REFRESH,建立認知與邏輯排序脈絡,Low,首輪開啟,OK,batch_S,gpt_initial_label,,,,,,,
generated_sessions,S0049,2,這跟數學能力有關嗎？,認知功能,D 能力剖面,口語,跨能力關聯,期待,STAY,延續認知脈絡並連結未來學科基礎,Medium,學業連結,OK,batch_S,gpt_initial_label,,,,,,,
generated_sessions,S0049,3,可以用家裡的杯子來練習嗎？,認知功能,F 融入日常,口語,情境訓練,積極,HYBRID,保留認知領域但轉向日常素材教學,Low,情境教學,OK,batch_S,gpt_initial_label,,,,,,,
generated_sessions,S0050,1,報告說小朋友「粗大動作」PR 10，需要上課嗎？,粗大動作,G 是否需要早療,口語,無,焦慮,REFRESH,建立粗大動作分數與早療必要性脈絡,Low,首輪開啟,OK,batch_S,gpt_initial_label,,,,,,,
generated_sessions,S0050,2,如果不上會不會跟不上同學？,粗大動作,N 進步查詢,口語,未來擔憂,焦慮,HYBRID,保留粗大動作現況並連結社會性預後,Medium,預後追問,OK,batch_S,gpt_initial_label,,,,,,,
generated_sessions,S0050,3,大概要去哪幾間醫院排隊比較快？,整體概況,H 轉介機構,口語,外部任務,急迫,REFRESH,切換至醫療端機構清單與搜尋策略,Medium,行政資訊切換,OK,batch_S,gpt_initial_label,,,,,,,
generated_sessions,F0001,1,報告寫孩子有「粗大動作發展遲緩」，這代表什麼？,粗大動作,C 臨床觀察,正式,無,焦慮,REFRESH,新建立脈絡,Low,開場問題,task_normalized:評估解釋->C 臨床觀察,batch_F,gpt_initial_label,,,,,,,
generated_sessions,F0001,2,嚴重嗎？,粗大動作,B 分數解讀,簡短,短句追問,焦慮,STAY,延續上一輪,Medium,短句追問需關聯上一輪動作領域,task_normalized:評估解釋->B 分數解讀,batch_F,gpt_initial_label,,,,,,,
generated_sessions,F0001,3,那要怎麼練？,粗大動作,E 居家訓練,口語,明確追問,期待,HYBRID,領域不變但任務由解釋轉訓練,Medium,同領域換任務,task_normalized:訓練建議->E 居家訓練,batch_F,gpt_initial_label,,,,,,,
generated_sessions,F0001,4,在家也可以做嗎？,粗大動作,E 居家訓練,口語,隱性追問,期待,STAY,延續上一輪訓練脈絡,Low,隱性連結訓練場景,task_normalized:訓練建議->E 居家訓練,batch_F,gpt_initial_label,,,,,,,
generated_sessions,F0001,5,每天要多久？,粗大動作,E 居家訓練,簡短,短句追問,平穩,STAY,延續上一輪,High,極短句需依賴 context,task_normalized:訓練建議->E 居家訓練,batch_F,gpt_initial_label,,,,,,,
generated_sessions,F0002,1,老師說他在幼兒園都跟不上別人的指令。,口語理解,C 臨床觀察,敘述,無,擔憂,REFRESH,新建立脈絡,Low,情境描述開場,domain_normalized:語言理解->口語理解;task_normalized:評估解釋->C 臨床觀察,batch_F,gpt_initial_label,,,,,,,
generated_sessions,F0002,2,這樣會影響上學嗎？,口語理解,N 進步查詢,口語,模糊代名詞追問,焦慮,STAY,延續上一輪語言理解影響,Medium,「這樣」代指指令跟不上,domain_normalized:語言理解->口語理解;task_normalized:預後評估->N 進步查詢,batch_F,gpt_initial_label,,,,,,,
generated_sessions,F0002,3,那語言治療要排多久？,口語表達,H 轉介機構,明確,明確追問,焦慮,REFRESH,領域由理解轉為行政醫療排程,High,雖然有「那」但其實是換行政領域,domain_normalized:語言治療->口語表達;task_normalized:醫療轉介->H 轉介機構,batch_F,gpt_initial_label,,,,,,,
generated_sessions,F0003,1,小孩現在三歲還不太會跳，正常嗎？,粗大動作,C 臨床觀察,口語,無,焦慮,REFRESH,新建立脈絡,Low,特定發展里程碑詢問,task_normalized:評估解釋->C 臨床觀察,batch_F,gpt_initial_label,,,,,,,
generated_sessions,F0003,2,還有別的方法嗎？,粗大動作,E 居家訓練,簡短,明確追問,期待,HYBRID,任務由解釋轉訓練,Medium,明確追問但涉及任務類型改變,task_normalized:訓練建議->E 居家訓練,batch_F,gpt_initial_label,,,,,,,
generated_sessions,F0003,3,那語言理解呢？,口語理解,C 臨床觀察,簡短,明確追問,好奇,REFRESH,明確轉變領域,High,有「那」但領域從動作換到語言,domain_normalized:語言理解->口語理解;task_normalized:評估解釋->C 臨床觀察,batch_F,gpt_initial_label,,,,,,,
generated_sessions,F0004,1,報告說他有自閉症傾向，我該怎麼辦？,情緒行為與社會適應功能,H 轉介機構,口語,無,無助,REFRESH,新建立脈絡,Low,診斷諮詢,domain_normalized:社交情緒->情緒行為與社會適應功能;task_normalized:醫療轉介->H 轉介機構,batch_F,gpt_initial_label,,,,,,,
generated_sessions,F0004,2,剛剛那個需要治療嗎？,情緒行為與社會適應功能,H 轉介機構,簡短,模糊代名詞追問,焦慮,STAY,延續上一輪診斷,Medium,「剛剛那個」指代自閉症傾向,domain_normalized:社交情緒->情緒行為與社會適應功能;task_normalized:醫療轉介->H 轉介機構,batch_F,gpt_initial_label,,,,,,,
generated_sessions,F0004,3,去哪裡？,情緒行為與社會適應功能,H 轉介機構,簡短,短句追問,急切,STAY,延續上一輪治療地點,High,極短句追問,domain_normalized:社交情緒->情緒行為與社會適應功能;task_normalized:醫療轉介->H 轉介機構,batch_F,gpt_initial_label,,,,,,,
generated_sessions,F0005,1,孩子平衡感好像不太好。,粗大動作,C 臨床觀察,敘述,無,平穩,REFRESH,新建立脈絡,Low,主觀觀察描述,task_normalized:評估解釋->C 臨床觀察,batch_F,gpt_initial_label,,,,,,,
generated_sessions,F0005,2,走樓梯不穩怎麼辦？,粗大動作,E 居家訓練,口語,隱性追問,擔憂,STAY,語意延續平衡感問題,High,無追問詞但語意高度相關,task_normalized:訓練建議->E 居家訓練,batch_F,gpt_initial_label,,,,,,,
generated_sessions,F0005,3,要買什麼樣的鞋子比較好？,粗大動作,E 居家訓練,口語,隱性追問,期待,HYBRID,保留動作領域但任務轉為輔具諮詢,High,隱性領域內任務切換,task_normalized:支持輔具->E 居家訓練,batch_F,gpt_initial_label,,,,,,,
generated_sessions,F0006,1,精細動作量表分數很低，是指手沒力嗎？,精細動作,B 分數解讀,口語,無,疑惑,REFRESH,新建立脈絡,Low,專業術語解釋,task_normalized:評估解釋->B 分數解讀,batch_F,gpt_initial_label,,,,,,,
generated_sessions,F0006,2,那怎麼練？,精細動作,E 居家訓練,簡短,明確追問,期待,HYBRID,領域不變但任務改為訓練,Medium,典型同領域任務切換,task_normalized:訓練建議->E 居家訓練,batch_F,gpt_initial_label,,,,,,,
generated_sessions,F0006,3,用夾子夾豆子有用嗎？,精細動作,E 居家訓練,具體,隱性追問,好奇,STAY,延續訓練建議脈絡,Low,具體活動詢問,task_normalized:訓練建議->E 居家訓練,batch_F,gpt_initial_label,,,,,,,
generated_sessions,F0007,1,我想問一下關於認知功能的部分。,認知功能,C 臨床觀察,正式,無,平穩,REFRESH,新建立脈絡,Low,明確領域開場,domain_normalized:認知發展->認知功能;task_normalized:評估解釋->C 臨床觀察,batch_F,gpt_initial_label,,,,,,,
generated_sessions,F0007,2,目前的狀況如何？,認知功能,C 臨床觀察,口語,隱性追問,擔憂,STAY,延續認知領域,Low,一般性現況詢問,domain_normalized:認知發展->認知功能;task_normalized:評估解釋->C 臨床觀察,batch_F,gpt_initial_label,,,,,,,
generated_sessions,F0007,3,會影響讀書嗎？,認知功能,N 進步查詢,口語,隱性追問,焦慮,STAY,延續認知影響,Medium,隱性追問學業影響,domain_normalized:認知發展->認知功能;task_normalized:預後評估->N 進步查詢,batch_F,gpt_initial_label,,,,,,,
generated_sessions,F0008,1,醫生說要排物理治療。,粗大動作,H 轉介機構,簡短,無,平穩,REFRESH,新建立脈絡,Low,行政醫療開場,domain_normalized:物理治療->粗大動作;task_normalized:醫療轉介->H 轉介機構,batch_F,gpt_initial_label,,,,,,,
generated_sessions,F0008,2,要多久？,整體概況,H 轉介機構,簡短,短句追問,好奇,STAY,延續上一輪排隊時間,Medium,短句追問,domain_normalized:物理治療->整體概況;task_normalized:醫療轉介->H 轉介機構,batch_F,gpt_initial_label,,,,,,,
generated_sessions,F0008,3,那職能治療也要做嗎？,整體概況,H 轉介機構,口語,明確追問,疑惑,REFRESH,更換治療類別,Medium,雖然有「那」但類別切換,domain_normalized:職能治療->整體概況;task_normalized:醫療轉介->H 轉介機構,batch_F,gpt_initial_label,,,,,,,
generated_sessions,F0009,1,小朋友社交互動好像有點弱。,情緒行為與社會適應功能,C 臨床觀察,口語,無,憂心,REFRESH,新建立脈絡,Low,領域描述開場,domain_normalized:社交情緒->情緒行為與社會適應功能;task_normalized:評估解釋->C 臨床觀察,batch_F,gpt_initial_label,,,,,,,
